BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202004,12,808,202004,12,820,145814,877438,TEXAS,48,2020,April,Tornado,C,203,HARRISON,SHV,4/12/20 08:08,CST-6,4/12/20 08:20,0,0,0,0,150.00K,0.00K,NWS Storm Survey,,,,,EF1,10.59,100,,,,,3,E,GILL,3,WSW,JONESVILLE,32.399,-94.2764,32.5021,-94.142,"Warm, moist, and unstable air surged north into East Texas, North Louisiana, and Southern Arkansas during the evening through the early morning hours of April 11th-12th, along a warm front that lifted north across much of East Texas into North Louisiana. Meanwhile, a strong upper level low opened up into a trough as it entered the Southern Plains during the evening of the 11th, with large scale forcing ahead of the trough enhancing shower and thunderstorm development across much of West-central, Central, East and Southeast Texas during the evening through the early morning hours. Given the extent of shear, instability, and upper level forcing in place across the warm sector, numerous showers and thunderstorms developed over these areas, which quickly spread east northeast into East Texas around and shortly after daybreak on the 12th. Some of these storms were severe, producing numerous reports of damaging winds, large hail, and locally heavy rainfall which resulted in isolated flash flooding. Two isolated tornadoes also touched down in Shelby and Southern Harrison Counties. ||While there was a lull in the thunderstorms from late morning through much of the afternoon, additional strong to severe thunderstorms developed across portions of Northeast Texas well behind the dry line which had mixed east to near Texarkana into Western Louisiana, and near the center of the upper level trough. Steep lapse rates aloft and the drier low level air mass contributed to areas of damaging winds and isolated instances of large hail, with the majority of the wind damage from a collapsing thunderstorm which originated just east of Dallas, and quickly moved east along the I-20 corridor in East Texas. Aided by strong pressure rises behind an associated cold front, a large swath of damaging winds were noted with the severe gust front, with gusts ranging from 50-70 mph well ahead of the collapsed storm. This resulted in numerous reports of downed trees and power lines across East Texas and Western Louisiana, with AEP Swepco noting that over 64,000 customers were without power at one time in the aftermath of the storms. These damaging winds exited East Texas into Western Louisiana by early evening before gradually weakening.","An EF-1 tornado with estimated maximum winds near 105 mph touched down just southwest of the Crossroads community near the intersection of Mercer and Eddington Roads, where several trees were snapped. The tornado continued northeast across FM 31 near Hays Road, where multiple trees were snapped and uprooted. A tree also fell on a home, but fortunately, the residents inside were not injured. The tornado tracked northeast, crossing FM 2525, Webb Rogers Road near Sneed Road, and Ireland Williams Road, snapping numerous large limbs and trees. The tornado crossed Interstate 20 and Highway 80, snapping additional large limbs, before lifting near Bellview Road.",CSV
202004,22,1804,202004,22,1805,146456,880279,TEXAS,48,2020,April,Tornado,C,387,RED RIVER,SHV,4/22/20 18:04,CST-6,4/22/20 18:05,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,0.24,20,,,,,4,NW,WOODLAND,4,NW,WOODLAND,33.8412,-95.3106,33.8421,-95.3066,"An upper level trough ejected east-northeast across the Oklahoma/Texas Panhandles during the morning of April 22nd, before shifting across much of Oklahoma during the afternoon. Meanwhile, a warm front over Central and Southeast Texas into Southern Louisiana lifted slowly north into portions of East Texas and Central Louisiana during the afternoon. Large scale forcing quickly increased ahead of this trough such that showers and thunderstorms developed near and north of the front during the day, where cold temperatures aloft ahead of the trough and north of the warm front contributed to steep lapse rates, resulting in slightly elevated showers and thunderstorms to develop over much of East Texas and North Louisiana. The storms over Deep East Texas and the southern sections of North Central Louisiana near the front which were rooted closer to the surface became severe, producing more in the way of damaging winds and large hail, with storms farther north across Northwest Louisiana more elevated, producing more sporadic wind damage and large hail. Locally heavy rainfall over relatively saturated grounds also resulted in instances of flash flooding as well. These storms eventually pushed out of the region during the evening hours, with the passage of a weak cold front.","This is a continuation of the Lamar County EF-2 tornado. As this tornado crossed over into Red River County, it had already weakened to EF-0 strength, with estimated maximum winds near 80 mph. Drone footage indicated that several trees/tree limbs were snapped and uprooted as it entered Red River County, before lifting about one-quarter mile into the county.",CSV
202006,9,1726,202006,9,1727,147228,885248,KANSAS,20,2020,June,Tornado,C,117,MARSHALL,TOP,6/9/20 17:26,CST-6,6/9/20 17:27,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EFU,0.01,10,,,,,5,NNW,VERMILLION,5,NNW,VERMILLION,39.79,-96.29,39.79,-96.29,Severe thunderstorms impacted north central Kansas during the late afternoon of June 9th.  A rope or needle like tornado was documented in eastern Marshall County.  No damage was documented so unknown EF magnitude.,A brief dust whirl was seen under a condensation funnel that appeared like a needle or rope. No damage was documented so the rating will be entered as EFU.,CSV
202004,21,2229,202004,21,2230,147028,890611,OKLAHOMA,40,2020,April,Tornado,C,51,GRADY,OUN,4/21/20 22:29,CST-6,4/21/20 22:30,0,0,0,0,50.00K,0.00K,Emergency Manager,,,,,EF1,0.18,100,,,,,7,SSW,ACME,7,SSW,ACME,34.711,-98.089,34.711,-98.086,Storms initiated along a warm front amid strong instability and enough shear for multiple storms producing very large hail up to the size of baseballs and a few brief tornadoes on the evening of the 21st.,"This tornado moved east from Comanche County into Grady County. Immediately upon moving into Grady County, a mobile home was struck and heavily damaged on the east side of County Road 2750 (which is the county line). No other damage is known to have occurred.",CSV
202004,21,2243,202004,21,2246,147028,890612,OKLAHOMA,40,2020,April,Tornado,C,137,STEPHENS,OUN,4/21/20 22:43,CST-6,4/21/20 22:46,0,0,0,0,75.00K,0.00K,Emergency Manager,,,,,EF1,1.6,100,,,,,1,NNW,MARLOW,1,NE,MARLOW,34.668,-97.974,34.662,-97.947,Storms initiated along a warm front amid strong instability and enough shear for multiple storms producing very large hail up to the size of baseballs and a few brief tornadoes on the evening of the 21st.,"A tornado developed just northwest of the city limits of Marlow and moved east-southeast into far northern portions of the city of Marlow. Near the beginning of the tornado, numerous buildings on a farm on the north side of Ballpark Road were heavily damaged, including most of the roof off of a home and an outbuilding. The tornado moved east-southeast breaking large trees and utility poles along Ballpark Road. A number of trees were damaged at the Marlow cemetery on the northeast side of Marlow.",CSV
202004,22,1517,202004,22,1522,147030,890616,OKLAHOMA,40,2020,April,Tornado,C,49,GARVIN,OUN,4/22/20 15:17,CST-6,4/22/20 15:22,0,0,0,0,200.00K,0.00K,NWS Storm Survey,,,,,EF1,2.2,600,,,,,6,SW,PAULS VALLEY,5,WNW,WYNNEWOOD,34.672,-97.283,34.6635,-97.246,A dryline and upper level wave combined with strong shear to produce multiple tornadic supercells across southern Oklahoma on the 22nd.,"A tornado moved east-southeast from west of County Road 3210 about a mile and a half north of State Highway 29 to just east of Indian Meridian Road. Seven homes, a few outbuildings, trees and power poles were damaged.",CSV
202004,22,1523,202004,22,1523,147030,890622,OKLAHOMA,40,2020,April,Tornado,C,19,CARTER,OUN,4/22/20 15:23,CST-6,4/22/20 15:23,0,0,0,0,2.00K,0.00K,Storm Chaser,,,,,EF0,0.1,20,,,,,1,N,SPRINGER,1,N,SPRINGER,34.331,-97.141,34.331,-97.141,A dryline and upper level wave combined with strong shear to produce multiple tornadic supercells across southern Oklahoma on the 22nd.,A brief tornado was observed by a storm chaser at close range. Debris observed by the chaser is believed to have been from a damaged outbuilding. This was a brief first tornado that occurred about a minute before a much larger tornado developed northeast of Springer.,CSV
202004,28,2105,202004,28,2110,146613,881225,OKLAHOMA,40,2020,April,Tornado,C,89,MCCURTAIN,SHV,4/28/20 21:05,CST-6,4/28/20 21:10,0,0,0,0,100.00K,0.00K,NWS Storm Survey,,,,,EF1,3.23,100,,,,,4,SE,SHERWOOD,5,N,HOCHATOWN,34.2965,-94.7318,34.2739,-94.6823,"A deepening upper level trough sweeping southeast across Oklahoma and Arkansas reinforced a cold front southeast across the Southern Plains and Ozarks region during the afternoon and evening hours on April 28th, where a complex of showers and thunderstorms developed by mid and late afternoon over these areas and quickly progressed southeast into the Four State Region. Despite the showers and thunderstorms that affected the area earlier in the day, instability remained adequate especially over East Texas, Southeast Oklahoma, and adjacent sections of Southwest Arkansas. As large scale forcing increased ahead of the trough, thus tapping into this unstable air, a squall line progressed southeast through all of the region during the late evening through the early morning hours on April 29th, producing widespread reports of damaging winds and large hail. A couple of isolated tornadoes also touched down across McCurtain County Oklahoma, one associated with the supercell that developed ahead of the line, and another associated within the squall line itself. These storms exited Southeast Oklahoma into Northeast Texas, Southwest Arkansas, and North Louisiana just prior to midnight on the 29th.","An EF-1 tornado with estimated maximum winds near 110 mph touched down along Johnny Beavers Trail Road, snapping and uprooting numerous trees. Several RVs and vehicles were significantly damaged by the snapped and uprooted trees. The tornado then crossed the Northern sections of Broken Bow Lake, snapping and uprooting several more trees before lifting along the eastern shore of the lake.",CSV
202004,28,2002,202004,28,2019,147609,888031,OKLAHOMA,40,2020,April,Tornado,C,127,PUSHMATAHA,TSA,4/28/20 20:02,CST-6,4/28/20 20:19,0,0,0,0,5.00K,0.00K,NWS Storm Survey,,,,,EF1,5.2,550,,,,,2,SSE,SARDIS,5,NW,TUSKAHOMA,34.6228,-95.3822,34.674,-95.3176,"A broken line of severe thunderstorms developed across northeastern Oklahoma during the late afternoon hours of the 28th, as a cold front moved into the area. The line of thunderstorms moved southeast across eastern Oklahoma through the evening hours. Very strong instability and strong deep layer shear developed across eastern Oklahoma ahead of the thunderstorms. These conditions promoted the development of supercell thunderstorms within the line, as well as ahead of the line in southeastern Oklahoma. The strongest storms produced hail up to two inches in diameter, damaging wind gusts, and a tornado. Locally heavy rainfall also resulted in some flash flooding.","This tornado developed over the hilly terrain south of Sardis Lake. It uprooted trees and blew down power poles as it crossed the E 1660 Road, and then Highway 43, south of the lake. The tornado moved across the eastern portion of the lake, and came back onto land near the E 1625 Road, where trees were uprooted and large tree limbs were snapped. The tornado crossed Highway 2, where trees were uprooted, and then dissipated just south of the Latimer County line.  Based on this damage, maximum estimated wind in the tornado was 90 to 100 mph.",CSV
202004,22,1536,202004,22,1537,147030,890646,OKLAHOMA,40,2020,April,Tornado,C,99,MURRAY,OUN,4/22/20 15:36,CST-6,4/22/20 15:37,0,0,0,0,0.00K,,NWS Storm Survey,,,,,EF1,0.13,150,,,,,2,SSW,DOUGHERTY,2,SSW,DOUGHERTY,34.376,-97.062,34.377,-97.06,A dryline and upper level wave combined with strong shear to produce multiple tornadic supercells across southern Oklahoma on the 22nd.,Damage from a large tornado was observed in high-resolution satellite imagery from a tornado that occurred in areas of the southern Arbuckle Mountains inaccessible to ground survey teams. The large tornado developed in northern Carter County northeast of Springer then moved into Murray County south-southwest of Dougherty where tree damage was observed in satellite imagery. The damage path in Murray County was less than one-quarter of a mile before the tornado dissipated.,CSV
202004,22,1545,202004,22,1545,147030,890650,OKLAHOMA,40,2020,April,Tornado,C,95,MARSHALL,OUN,4/22/20 15:45,CST-6,4/22/20 15:45,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,EFU,0.2,50,,,,,4,SW,MADILL,4,SW,MADILL,34.0491,-96.8194,34.0491,-96.8194,A dryline and upper level wave combined with strong shear to produce multiple tornadic supercells across southern Oklahoma on the 22nd.,Spotters and chasers observed a brief tornado southwest of Madill. This tornado produced no known damage and the location is estimated.,CSV
202004,22,1610,202004,22,1614,147030,890654,OKLAHOMA,40,2020,April,Tornado,C,95,MARSHALL,OUN,4/22/20 16:10,CST-6,4/22/20 16:14,0,0,0,0,20.00K,0.00K,NWS Storm Survey,,,,,EF0,1.4,50,,,,,2,SW,LITTLE CITY,2,SSW,LITTLE CITY,34.0665,-96.641,34.061,-96.619,A dryline and upper level wave combined with strong shear to produce multiple tornadic supercells across southern Oklahoma on the 22nd.,Spotters and chasers observed a third tornado from the Madill storm east of Madill. An NWS storm survey noted damage to utility poles and trees southwest of Little City and west of Cumberland.,CSV
202004,22,1632,202004,22,1645,147030,890659,OKLAHOMA,40,2020,April,Tornado,C,13,BRYAN,OUN,4/22/20 16:32,CST-6,4/22/20 16:45,0,0,0,0,100.00K,0.00K,NWS Storm Survey,,,,,EF1,5.21,500,,,,,1,SE,COBB,3,ENE,ARMSTRONG,34.0665,-96.392,34.069,-96.301,A dryline and upper level wave combined with strong shear to produce multiple tornadic supercells across southern Oklahoma on the 22nd.,"This tornado touched down about 3 miles west-northwest of Armstrong and moved generally east for 5 miles damaging a number of homes, barns and trees.",CSV
202004,22,1652,202004,22,1653,147030,890710,OKLAHOMA,40,2020,April,Tornado,C,13,BRYAN,OUN,4/22/20 16:52,CST-6,4/22/20 16:53,0,0,0,0,20.00K,0.00K,Storm Chaser,,,,,EF1,1.2,30,,,,,5,N,BLUE,4,SSE,CADDO,34.068,-96.221,34.068,-96.242,A dryline and upper level wave combined with strong shear to produce multiple tornadic supercells across southern Oklahoma on the 22nd.,"A tornado was observed at close range by a storm chaser. The tornado was observed to break branches off a number of trees, and damage a building as it crossed Robinson Road, then cross over a pond.",CSV
